10:55:48	 E452
10:55:48	 EMG:151
10:55:48	 EMG:135
10:55:48	 EMG:566
10:55:48	 EMG:401
10:55:48	 EMG:522
10:55:48	 EMG:502
10:55:48	 EMG:279
10:55:48	 EMG:668
10:55:48	 EMG:773
10:55:48	 EMG:608
10:55:48	 EMG:261
10:55:48	MG:324
10:55:48	 EMG:452
10:55:48	 EMG:151
10:55:48	 EMG:135
10:55:48	 EMG:566
10:55:48	 EMG:401
10:55:48	 EMG:522
10:55:48	 EMG:502
10:55:48	 EMG:279
10:55:48	 EMG:668
10:55:48	 EMG:773
10:55:48	 EMG:608
10:55:48	 EMG:261
10:55:49	*µ EMG:207
10:55:49	 EMG:96
10:55:49	 EMG:275
10:55:49	 EMG:260
10:55:49	 EMG:86
10:55:49	 EMG:36
10:55:49	 EMG:47
10:55:49	 EMG:85
10:55:49	 EMG:119
10:55:49	 EMG:138
10:55:49	 EMG:144
10:55:50	 EMG:152
10:55:50	 EMG:183
10:55:50	 EMG:150
10:55:50	 EMG:169
10:55:50	 EMG:191
10:55:50	 EMG:186
10:55:50	 EMG:183
10:55:50	 EMG:214
10:55:50	 EMG:204
10:55:50	 EMG:100
10:55:51	 EMG:85
10:55:51	 EMG:141
10:55:51	 EMG:165
10:55:51	 EMG:149
10:55:51	 EMG:129
10:55:51	 EMG:109
10:55:51	 EMG:101
10:55:51	 EMG:97
10:55:51	 EMG:112
10:55:51	 EMG:134
10:55:52	 EMG:151
10:55:52	 EMG:139
10:55:52	 EMG:149
10:55:52	 EMG:155
10:55:52	 EMG:160
10:55:52	 EMG:96
10:55:52	 EMG:48
10:55:52	 EMG:51
10:55:52	 EMG:101
10:55:52	 EMG:116
10:55:53	 EMG:99
10:55:53	 EMG:116
10:55:53	 EMG:101
10:55:53	 EMG:85
10:55:53	 EMG:58
10:55:53	 EMG:54
10:55:53	 EMG:59
10:55:53	 EMG:37
10:55:53	 EMG:34
10:55:53	 EMG:107
10:55:54	 EMG:118
10:55:54	 EMG:77
10:55:54	 EMG:35
10:55:54	 EMG:32
10:55:54	 EMG:30
10:55:54	 EMG:21
10:55:54	 EMG:57
10:55:54	 EMG:79
10:55:54	 EMG:54
10:55:54	 EMG:44
10:55:55	 EMG:38
10:55:55	 EMG:28
10:55:55	 EMG:42
10:55:55	 EMG:59
10:55:55	 EMG:39
10:55:55	 EMG:32
10:55:55	 EMG:45
10:55:55	 EMG:53
10:55:55	 EMG:39
10:55:56	 EMG:24
10:55:56	 EMG:29
10:55:56	 EMG:23
10:55:56	 EMG:16
10:55:56	 EMG:15
10:55:56	 EMG:19
10:55:56	 EMG:47
10:55:56	 EMG:56
10:55:56	 EMG:26
10:55:56	 EMG:37
10:55:56	 EMG:25
10:55:57	 EMG:23
10:55:57	 EMG:20
10:55:57	 EMG:28
10:55:57	 EMG:24
10:55:57	 EMG:39
10:55:57	 EMG:34
10:55:57	 EMG:20
10:55:57	 EMG:18
10:55:57	 EMG:29
10:55:57	 EMG:48
10:55:58	 EMG:26
10:55:58	 EMG:17
10:55:58	 EMG:26
10:55:58	 EMG:30
10:55:58	 EMG:29
10:55:58	 EMG:31
10:55:58	 EMG:31
10:55:58	 EMG:25
10:55:58	 EMG:22
10:55:58	 EMG:22
10:55:59	 EMG:26
10:55:59	 EMG:31
10:55:59	 EMG:15
10:55:59	 EMG:56
10:55:59	 EMG:90
10:55:59	 EMG:100
10:55:59	 EMG:76
10:55:59	 EMG:34
10:55:59	 EMG:44
10:55:59	 EMG:23
10:56:00	 EMG:35
10:56:00	 EMG:28
10:56:00	 EMG:19
10:56:00	 EMG:16
10:56:00	 EMG:17
10:56:00	 EMG:18
10:56:00	 EMG:17
10:56:00	 EMG:19
10:56:00	 EMG:11
10:56:01	 EMG:32
10:56:01	 EMG:59
10:56:01	 EMG:45
10:56:01	 EMG:35
10:56:01	 EMG:28
10:56:01	 EMG:28
10:56:01	 EMG:31
10:56:01	 EMG:31
10:56:01	 EMG:22
10:56:01	 EMG:21
10:56:02	 EMG:30
10:56:02	 EMG:66
10:56:02	 EMG:47
10:56:02	 EMG:46
10:56:02	 EMG:39
10:56:02	 EMG:35
10:56:02	 EMG:31
10:56:02	 EMG:34
10:56:02	 EMG:28
10:56:02	 EMG:27
10:56:03	 EMG:32
10:56:03	 EMG:26
10:56:03	 EMG:22
10:56:03	 EMG:27
10:56:03	 EMG:15
10:56:03	 EMG:26
10:56:03	 EMG:25
10:56:03	 EMG:24
10:56:03	 EMG:16
10:56:03	 EMG:48
10:56:03	 EMG:46
10:56:04	 EMG:31
10:56:04	 EMG:53
10:56:04	 EMG:25
10:56:04	 EMG:77
10:56:04	 EMG:66
10:56:04	 EMG:44
10:56:04	 EMG:22
10:56:04	 EMG:12
10:56:04	 EMG:45
10:56:04	 EMG:45
10:56:05	 EMG:38
10:56:05	 EMG:22
10:56:05	 EMG:31
10:56:05	 EMG:21
10:56:05	 EMG:28
10:56:05	 EMG:36
10:56:05	 EMG:29
10:56:05	 EMG:15
10:56:05	 EMG:8
10:56:05	 EMG:12
10:56:06	 EMG:29
10:56:06	 EMG:25
10:56:06	 EMG:22
10:56:06	 EMG:29
10:56:06	 EMG:11
10:56:06	 EMG:25
10:56:06	 EMG:33
10:56:06	 EMG:25
10:56:06	 EMG:10
10:56:07	 EMG:12
10:56:07	 EMG:18
10:56:07	 EMG:12
10:56:07	 EMG:12
10:56:07	 EMG:9
10:56:07	 EMG:26
10:56:07	 EMG:16
10:56:07	 EMG:19
10:56:07	 EMG:24
10:56:07	 EMG:21
10:56:08	 EMG:17
10:56:08	 EMG:12
10:56:08	 EMG:24
10:56:08	 EMG:42
10:56:08	 EMG:34
10:56:08	 EMG:34
10:56:08	 EMG:45
10:56:08	 EMG:31
10:56:08	 EMG:22
10:56:08	 EMG:19
10:56:09	 EMG:28
10:56:09	 EMG:23
10:56:09	 EMG:79
10:56:09	 EMG:101
10:56:09	 EMG:42
10:56:09	 EMG:84
10:56:09	 EMG:113
10:56:09	 EMG:112
10:56:09	 EMG:119
10:56:09	 EMG:73
10:56:10	 EMG:28
10:56:10	 EMG:12
10:56:10	 EMG:28
10:56:10	 EMG:42
10:56:10	 EMG:32
10:56:10	 EMG:16
10:56:10	 EMG:42
10:56:10	 EMG:52
10:56:10	 EMG:29
10:56:10	 EMG:26
10:56:11	 EMG:34
10:56:11	 EMG:17
10:56:11	 EMG:7
10:56:11	 EMG:17
10:56:11	 EMG:73
10:56:11	 EMG:47
10:56:11	 EMG:62
10:56:11	 EMG:100
10:56:11	 EMG:75
10:56:11	 EMG:50
10:56:11	 EMG:66
10:56:12	 EMG:50
10:56:12	 EMG:61
10:56:12	 EMG:68
10:56:12	 EMG:46
10:56:12	 EMG:32
10:56:12	 EMG:61
10:56:12	 EMG:93
10:56:12	 EMG:80
10:56:12	 EMG:46
10:56:13	 EMG:26
10:56:13	 EMG:45
10:56:13	 EMG:58
10:56:13	 EMG:48
10:56:13	 EMG:21
10:56:13	 EMG:14
10:56:13	 EMG:26
10:56:13	 EMG:43
10:56:13	 EMG:29
10:56:13	 EMG:15
10:56:14	 EMG:22
10:56:14	 EMG:49
10:56:14	 EMG:29
10:56:14	 EMG:34
10:56:14	 EMG:35
10:56:14	 EMG:21
10:56:14	 EMG:31
10:56:14	 EMG:30
10:56:14	 EMG:26
10:56:14	 EMG:15
10:56:15	 EMG:14
10:56:15	 EMG:21
10:56:15	 EMG:11
10:56:15	 EMG:8
10:56:15	 EMG:11
10:56:15	 EMG:22
10:56:15	 EMG:26
10:56:15	 EMG:14
10:56:15	 EMG:34
10:56:15	 EMG:120
10:56:16	 EMG:134
10:56:16	 EMG:71
10:56:16	 EMG:28
10:56:16	 EMG:27
10:56:16	 EMG:13
10:56:16	 EMG:29
10:56:16	 EMG:14
10:56:16	 EMG:46
10:56:16	 EMG:85
10:56:16	 EMG:208
10:56:17	 EMG:537
10:56:17	 EMG:706
10:56:17	 EMG:557
10:56:17	 EMG:249
10:56:17	 EMG:76
10:56:17	 EMG:127
10:56:17	 EMG:92
10:56:17	 EMG:179
10:56:17	 EMG:70
10:56:17	 EMG:103
10:56:17	 EMG:217
10:56:18	 EMG:510
10:56:18	 EMG:761
10:56:18	 EMG:552
10:56:18	 EMG:312
10:56:18	 EMG:130
10:56:18	 EMG:38
10:56:18	 EMG:22
10:56:18	 EMG:46
10:56:18	 EMG:69
10:56:19	 EMG:72
10:56:19	 EMG:29
10:56:19	 EMG:20
10:56:19	 EMG:51
10:56:19	 EMG:107
10:56:19	 EMG:186
10:56:19	 EMG:153
10:56:19	 EMG:63
10:56:19	 EMG:28
10:56:19	 EMG:14
10:56:20	 EMG:7
10:56:20	 EMG:5
10:56:20	 EMG:64
10:56:20	 EMG:275
10:56:20	 EMG:230
10:56:20	 EMG:95
10:56:20	 EMG:200
10:56:20	 EMG:249
10:56:20	 EMG:225
10:56:20	 EMG:281
10:56:21	 EMG:175
10:56:21	 EMG:243
10:56:21	 EMG:266
10:56:21	 EMG:155
10:56:21	 EMG:62
10:56:21	 EMG:29
10:56:21	 EMG:77
10:56:21	 EMG:79
10:56:21	 EMG:22
10:56:21	 EMG:42
10:56:22	 EMG:60
10:56:22	 EMG:24
10:56:22	 EMG:24
10:56:22	 EMG:30
10:56:22	 EMG:48
10:56:22	 EMG:72
10:56:22	 EMG:56
10:56:22	 EMG:23
10:56:22	 EMG:72
10:56:22	 EMG:99
10:56:23	 EMG:40
10:56:23	 EMG:25
10:56:23	 EMG:13
10:56:23	 EMG:9
10:56:23	 EMG:9
10:56:23	 EMG:34
10:56:23	 EMG:30
10:56:23	 EMG:12
10:56:23	 EMG:55
10:56:23	 EMG:83
10:56:24	 EMG:44
10:56:24	 EMG:51
10:56:24	 EMG:67
10:56:24	 EMG:25
10:56:24	 EMG:10
10:56:24	 EMG:9
10:56:24	 EMG:9
10:56:24	 EMG:4
10:56:24	 EMG:14
10:56:24	 EMG:20
10:56:25	 EMG:7
10:56:25	 EMG:12
10:56:25	 EMG:9
10:56:25	 EMG:12
10:56:25	 EMG:14
